	tokens	surprisal
128295	None	None
128296	None	None
128297	None	None
128298	None	None
128299	None	None
128300	None	None
128301	None	None
128302	None	None
128303	None	None
128304	None	None
128305	None	None
128306	None	None
128307	None	None
128308	None	None
128309	None	None
128310	None	None
128311	None	None
128312	None	None
128313	None	None
128314	None	None
128315	None	None
128316	None	None
128317	None	None
128318	None	None
128319	None	None
128320	None	None
128321	None	None
128322	None	None
128323	None	None
128324	None	None
128325	None	None
128326	None	None
128327	None	None
128328	None	None
128329	None	None
128330	None	None
128331	None	None
128332	None	None
128333	None	None
128334	None	None
128335	None	None
128336	None	None
128337	None	None
128338	None	None
128339	None	None
128340	None	None
128341	None	None
128342	None	None
128343	None	None
128344	None	None
128345	None	None
128346	None	None
128347	None	None
128348	None	None
128349	None	None
128350	None	None
128351	None	None
128352	None	None
128353	None	None
128354	None	None
128355	None	None
128356	None	None
128357	None	None
128358	None	None
128359	None	None
128360	None	None
128361	None	None
128362	None	None
128363	None	None
128364	None	None
128365	None	None
128366	None	None
128367	None	None
128368	None	None
128369	None	None
128370	None	None
128371	None	None
128372	None	None
128373	None	None
128374	None	None
128375	None	None
128376	None	None
128377	None	None
128378	None	None
128379	None	None
128380	None	None
128381	None	None
128382	None	None
128383	None	None
128384	None	None
128385	None	None
128386	None	None
128387	None	None
128388	None	None
128389	None	None
128390	None	None
128391	None	None
128392	None	None
128393	None	None
128394	Therefore	21.077291663104184
128395	seeing	13.879251287728612
128396	we	15.64327092792971
128397	have	14.32282610225197
128398	this	12.401792985584699
128399	ministry	16.352132427799038
128400	as	13.246040942300663
128401	we	10.366153891343346
128402	have	13.330489462432284
128403	received	13.866727475047774
128404	mercy	23.002084645254143
128405	we	10.611678759383828
128406	faint	19.513506562274284
128407	not	10.747885955679699
128408	But	13.555074728042985
128409	have	13.933016079063814
128410	renounced	40.68604382484321
128411	the	16.53228575320329
128412	hidden	12.316419786557267
128413	things	13.344106729662524
128414	of	15.92682632449667
128415	dishonesty	37.75940285838132
128416	not	9.621677622991651
128417	walking	13.483153855720301
128418	in	10.016282762444767
128419	craftiness	32.773991188703604
128420	nor	11.075822955805824
128421	handling	17.23763925283949
128422	the	18.929837281142134
128423	word	13.760041429246133
128424	of	19.709948941570996
128425	God	12.697909171778974
128426	deceitfully	36.294803552070746
128427	but	11.6507390216391
128428	by	14.464708483987067
128429	manifestation	22.275848092565834
128430	of	14.273202581331603
128431	the	15.823493999851651
128432	truth	15.304936568999354
128433	commending	40.42041420792749
128434	ourselves	20.54699682208393
128435	to	11.971490901348135
128436	every	16.189744731579044
128437	man's	33.014890746089876
128438	conscience	21.51528820816787
128439	in	16.802492169346976
128440	the	21.269101726597217
128441	sight	17.694029011584583
128442	of	19.43100480765297
128443	God	11.882278594295089
128444	But	14.874204245954255
128445	if	12.228658337678267
128446	our	12.091310074944715
128447	gospel	15.071485961994014
128448	be	12.853647768864104
128449	hid	18.31257017089039
128450	it	15.775625096956242
128451	is	17.202690440730414
128452	hid	18.679876098891118
128453	to	13.04507954702915
128454	them	15.536459537427426
128455	that	9.722524723343954
128456	are	15.783238010789365
128457	lost	16.491689337831982
128458	In	14.388495483411912
128459	whom	14.559552798467102
128460	the	18.501795376760793
128461	god	12.450407080553173
128462	of	22.000153588682423
128463	this	13.604401540629917
128464	world	14.114800581391913
128465	hath	14.82132679175898
128466	blinded	18.791815959747545
128467	the	19.58574523407995
128468	minds	22.792621585826282
128469	of	17.625550817802065
128470	them	13.457254682412861
128471	which	12.489225934213918
128472	believe	14.227437241750543
128473	not	10.75302446204489
128474	lest	17.123588536080465
128475	the	19.267229618568205
128476	light	15.920111130705708
128477	of	19.525590600301555
128478	the	18.742903977305733
128479	glorious	14.122728974156141
128480	gospel	17.197136977994685
128481	of	18.66532994147224
128482	Christ	13.400882142324244
128483	who	10.109956573579764
128484	is	14.250755991521514
128485	the	19.183256742330922
128486	image	17.673199001039293
128487	of	17.799678170260876
128488	God	10.667749785221858
128489	should	11.935845046838693
128490	shine	18.7072423706631
128491	unto	18.812411571790115
128492	them	14.819446733274368
128493	For	16.2525582717563
128494	we	10.948607657162487
128495	preach	19.20230513231297
128496	not	9.883759011394208
128497	ourselves	18.709673133703994
128498	but	10.4467227351531
128499	Christ	10.89350494945147
128500	Jesus	8.309267072853226
128501	the	18.872024250195565
128502	Lord	11.439373756321185
128503	and	11.563361775458288
128504	ourselves	18.24513797697276
128505	your	15.33612315192829
128506	servants	19.02553499383134
128507	for	13.397902753302366
128508	Jesus'	27.991950232507918
128509	sake	19.630564796064196
128510	For	14.665693293695377
128511	God	11.001441332420788
128512	who	10.869377594792079
128513	commanded	17.521043298670488
128514	the	19.491958149307344
128515	light	15.85138610492258
128516	to	13.934944841954154
128517	shine	16.655003208159314
128518	out	12.228704587206618
128519	of	18.355599072042427
128520	darkness	18.47634305282697
128521	hath	16.73475610600422
128522	shined	43.363459537761024
128523	in	9.783354335728129
128524	our	12.222052852893945
128525	hearts	16.70703516053478
128526	to	15.81374820451555
128527	give	16.563709099898176
128528	the	20.368274175482803
128529	light	14.261645042472857
128530	of	18.39768794982457
128531	the	19.006146405674595
128532	knowledge	16.745140344484078
128533	of	15.546397407500358
128534	the	18.170944025232874
128535	glory	16.270986228035213
128536	of	15.459464327958504
128537	God	12.594886330339472
128538	in	16.58845552298548
128539	the	20.95557886398354
128540	face	18.697198500627643
128541	of	18.86651972065332
128542	Jesus	10.943009942085148
128543	Christ	11.881266410187541
128544	But	14.806797719893513
128545	we	11.189740318056511
128546	have	15.950685196509625
128547	this	11.386485909652611
128548	treasure	18.080060490349464
128549	in	14.434984642552928
128550	earthen	61.6294977081179
128551	vessels	19.165191332386957
128552	that	10.71500354085618
128553	the	18.64406100340275
128554	excellency	63.38729731363159
128555	of	17.602948088312605
128556	the	17.425531891697187
128557	power	17.7980709869751
128558	may	15.783723648163344
128559	be	11.802486320199332
128560	of	16.136175002108978
128561	God	11.202837605435462
128562	and	11.447014478118911
128563	not	11.251112092001753
128564	of	16.053471778651282
128565	us	14.662131510314971
128566	We	16.96051294942654
128567	are	16.9808494447079
128568	troubled	21.43585237115401
128569	on	15.883224712500772
128570	every	14.87740088767902
128571	side	16.36871279632403
128572	yet	10.467280365525971
128573	not	8.740738175028076
128574	distressed	22.9163984557192
128575	we	11.306102815029984
128576	are	16.702568153877905
128577	perplexed	34.7962553171462
128578	but	12.26231167501858
128579	not	8.937842665060472
128580	in	18.631907230385114
128581	despair	22.560795337105223
128582	Persecuted	46.565658609450296
128583	but	12.593241592885823
128584	not	9.482053739328922
128585	forsaken	35.12542448891649
128586	cast	12.236325645788805
128587	down	12.492450193153623
128588	but	11.913710354986957
128589	not	8.571513948476197
128590	destroyed	15.297413419822659
128591	Always	17.178399219706137
128592	bearing	15.728188640749684
128593	about	12.59472360325239
128594	in	17.7849866856873
128595	the	18.509927081786863
128596	body	13.239095123264974
128597	the	20.103500365738416
128598	dying	13.05441390714526
128599	of	16.134304197889396
128600	the	18.74814360225741
128601	Lord	12.636099197715154
128602	Jesus	7.852323195445442
128603	None	None
128604	None	None
128605	None	None
128606	None	None
128607	None	None
128608	None	None
128609	None	None
128610	None	None
128611	None	None
128612	None	None
128613	None	None
128614	None	None
128615	None	None
128616	None	None
128617	None	None
128618	None	None
128619	None	None
128620	None	None
128621	None	None
128622	None	None
128623	None	None
128624	None	None
128625	None	None
128626	None	None
128627	None	None
128628	None	None
128629	None	None
128630	None	None
128631	None	None
128632	None	None
128633	None	None
128634	None	None
128635	None	None
128636	None	None
128637	None	None
128638	None	None
128639	None	None
128640	None	None
128641	None	None
128642	None	None
128643	None	None
128644	None	None
128645	None	None
128646	None	None
128647	None	None
128648	None	None
128649	None	None
128650	None	None
128651	None	None
128652	None	None
128653	None	None
128654	None	None
128655	None	None
128656	None	None
128657	None	None
128658	None	None
128659	None	None
128660	None	None
128661	None	None
128662	None	None
128663	None	None
128664	None	None
128665	None	None
128666	None	None
128667	None	None
128668	None	None
128669	None	None
128670	None	None
128671	None	None
128672	None	None
128673	None	None
128674	None	None
128675	None	None
128676	None	None
128677	None	None
128678	None	None
128679	None	None
128680	None	None
128681	None	None
128682	None	None
128683	None	None
128684	None	None
128685	None	None
128686	None	None
128687	None	None
128688	None	None
128689	None	None
128690	None	None
128691	None	None
128692	None	None
128693	None	None
128694	None	None
128695	None	None
128696	None	None
128697	None	None
128698	None	None
128699	None	None
128700	None	None
128701	None	None
128702	None	None
128703	None	None
128704	None	None
128705	None	None
128706	None	None
128707	None	None
128708	None	None
128709	None	None
128710	None	None
128711	None	None
128712	None	None
128713	None	None
128714	None	None
128715	None	None
128716	None	None
128717	None	None
128718	None	None
128719	None	None
128720	None	None
128721	None	None
128722	None	None
128723	None	None
128724	None	None
128725	None	None
128726	None	None
128727	None	None
128728	None	None
128729	None	None
128730	None	None
128731	None	None
128732	None	None
128733	None	None
128734	None	None
128735	None	None
128736	None	None
128737	None	None
128738	None	None
128739	None	None
128740	None	None
128741	None	None
128742	None	None
128743	None	None
128744	None	None
128745	None	None
128746	None	None
128747	None	None
128748	None	None
128749	None	None
128750	None	None
128751	None	None
128752	None	None
128753	None	None
128754	None	None
128755	None	None
128756	None	None
128757	None	None
128758	None	None
128759	None	None
128760	None	None
128761	None	None
128762	None	None
128763	None	None
128764	None	None
128765	None	None
128766	None	None
128767	None	None
128768	None	None
128769	None	None
128770	None	None
128771	None	None
128772	None	None
128773	None	None
128774	None	None
128775	None	None
128776	None	None
128777	None	None
128778	None	None
128779	None	None
128780	None	None
128781	None	None
128782	None	None
128783	None	None
128784	None	None
128785	None	None
128786	None	None
128787	None	None
128788	None	None
128789	None	None
128790	None	None
128791	None	None
128792	None	None
128793	None	None
128794	None	None
128795	None	None
128796	None	None
128797	None	None
128798	None	None
128799	None	None
128800	For	15.540974692863742
128801	we	12.316282088842474
128802	know	16.279237108356458
128803	that	12.667476464029273
128804	if	13.15650865268232
128805	our	8.441209712790837
128806	earthly	19.48485494343396
128807	house	13.845121489491556
128808	of	21.0528564333959
128809	this	13.49371711934341
128810	tabernacle	58.89595364119914
128811	were	16.84794405725435
128812	dissolved	18.9337918743238
128813	we	12.578270164540337
128814	have	14.120187283166993
128815	a	26.016326681625632
128816	building	13.466915321773474
128817	of	14.814468326762137
128818	God	10.242969886414635
128819	an	9.611389581674276
128820	house	14.20596119368043
128821	not	8.596195047979666
128822	made	12.249475779326438
128823	with	16.032040105762714
128824	hands	17.293063088680032
128825	eternal	17.19585056024642
128826	in	18.7429622620399
128827	the	22.380010232632582
128828	heavens	21.930894954835942
128829	For	15.208503315820568
128830	in	16.80736117794009
128831	this	7.4589657928484785
128832	we	11.134119883714652
128833	groan	35.024145320733005
128834	earnestly	35.80239592494364
128835	desiring	41.43303239571508
128836	to	12.74189149397054
128837	be	12.586899206839972
128838	clothed	20.04670413884987
128839	upon	10.068667420783543
128840	with	12.723034203634844
128841	our	10.538723405996334
128842	house	14.969909125311121
128843	which	10.87597179604829
128844	is	15.96352300657196
128845	from	14.707569812102529
128846	heaven	19.50062985925519
128847	If	17.458717358047785
128848	so	10.9887788879701
128849	be	10.875626222470956
128850	that	8.208948923911938
128851	being	12.885562779236624
128852	clothed	20.07372979754442
128853	we	11.56076679742627
128854	shall	12.972997104017006
128855	not	7.893298893515741
128856	be	11.108728034105923
128857	found	13.15301283200644
128858	naked	15.170204403563433
128859	For	13.621641634657651
128860	we	10.729584182083496
128861	that	8.339070415999732
128862	are	17.90627167683436
128863	in	14.29242653914711
128864	this	10.961146132786974
128865	tabernacle	72.71638528099811
128866	do	13.790011709471191
128867	groan	39.813437166181515
128868	being	12.530520019506927
128869	burdened	38.4446078192003
128870	not	8.3404650283683
128871	for	11.92906721102942
128872	that	8.098956539953189
128873	we	12.226782401197202
128874	would	14.3189767547723
128875	be	11.91634684529627
128876	unclothed	85.9588581512395
128877	but	11.789777695724768
128878	clothed	19.337117939610355
128879	upon	9.857231979425771
128880	that	10.376936348582
128881	mortality	18.863226148608092
128882	might	16.199122508899034
128883	be	13.257935782016625
128884	swallowed	20.758236314019467
128885	up	12.477279239431896
128886	of	12.151561394965093
128887	life	12.898078332926861
128888	Now	17.619920799831053
128889	he	16.93056334460831
128890	that	7.981708117711172
128891	hath	17.437972138725446
128892	wrought	18.64481574742157
128893	us	14.084405141993514
128894	for	10.453057275414269
128895	the	22.452364207640166
128896	selfsame	33.315416085195054
128897	thing	13.902657418371508
128898	is	13.93038666993741
128899	God	11.783989256306377
128900	who	10.035176716664838
128901	also	12.716203846181653
128902	hath	16.516454193499982
128903	given	14.803253810942461
128904	unto	18.662118991534268
128905	us	13.667919458906848
128906	the	23.496501534254612
128907	earnest	17.05304483660069
128908	of	14.37380359232199
128909	the	19.50947543527119
128910	Spirit	15.318527580081158
128911	Therefore	18.631716291173646
128912	we	10.45784380298756
128913	are	16.416578713492548
128914	always	10.587065704021498
128915	confident	21.182001756831465
128916	knowing	14.348324719863074
128917	that	7.262102938990485
128918	whilst	16.36409770070924
128919	we	10.390800742117474
128920	are	15.602987792806372
128921	at	13.6848241735051
128922	home	15.769550570175863
128923	in	19.540772523576933
128924	the	19.41065550759148
128925	body	15.915828409049812
128926	we	10.446811459093162
128927	are	17.55433733016673
128928	absent	18.00183897816595
128929	from	15.134176600519883
128930	the	21.7641777021616
128931	Lord	10.622802975873103
128932	For	18.51578569309994
128933	we	10.64200134588545
128934	walk	16.816330850579504
128935	by	11.89912162936876
128936	faith	15.769214472186977
128937	not	8.850484043696742
128938	by	13.310676031513315
128939	sight	14.528275053927077
128940	We	17.888486681660023
128941	are	17.871108409698323
128942	confident	21.26051798461572
128943	I	17.131698241613634
128944	say	16.7707020757539
128945	and	18.342381703472423
128946	willing	20.014175952016988
128947	rather	15.79672339886522
128948	to	12.279631728691367
128949	be	12.412455256326368
128950	absent	18.77128551182257
128951	from	15.963226898600361
128952	the	21.457015395057443
128953	body	13.201902419875353
128954	and	11.41825245349204
128955	to	15.80276320586182
128956	be	11.641769083750441
128957	present	13.098018380845334
128958	with	14.87941722200963
128959	the	19.53342946872761
128960	Lord	13.907971675043795
128961	Wherefore	28.164991689651835
128962	we	10.71601314273241
128963	labour	17.083993466427792
128964	that	9.768789221844328
128965	whether	14.45887135421843
128966	present	14.921682866470068
128967	or	14.089286003824263
128968	absent	17.980663449264053
128969	we	11.036918102699481
128970	may	14.367207876241434
128971	be	13.25863866303421
128972	accepted	16.16214516230539
128973	of	14.041957297908429
128974	him	17.680026263241565
128975	For	14.150005026510131
128976	we	9.034178908768421
128977	must	12.082661248904929
128978	all	13.424662382313269
128979	appear	15.078757962014611
128980	before	12.691219095292503
128981	the	19.63204328832616
128982	judgment	16.83115392420946
128983	seat	18.92080724365738
128984	of	15.048984278466778
128985	Christ	11.96827053241177
128986	that	8.758478504577566
128987	every	15.960108547112146
128988	one	12.927927109317098
128989	may	13.736000320565994
128990	receive	15.181537769691547
128991	the	21.10075492524196
128992	things	13.683505908500868
128993	done	13.374435061778629
128994	in	17.218101949897626
128995	his	17.126918104212074
128996	body	14.265901210578948
128997	according	15.378223099614862
128998	to	15.857654512260428
128999	that	8.92319369768593
129000	he	13.398009827106282
129001	hath	16.661280888571763
129002	done	14.373276984780434
129003	whether	13.914769722847868
129004	it	12.773643228608266
129005	be	11.201081812204057
129006	good	13.068795666980597
129007	or	13.380662673829097
129008	bad	15.143810919214243
129009	None	None
129010	None	None
129011	None	None
129012	None	None
129013	None	None
129014	None	None
129015	None	None
129016	None	None
129017	None	None
129018	None	None
129019	None	None
129020	None	None
129021	None	None
129022	None	None
129023	None	None
129024	None	None
129025	None	None
129026	None	None
129027	None	None
129028	None	None
129029	None	None
129030	None	None
129031	None	None
129032	None	None
129033	None	None
129034	None	None
129035	None	None
129036	None	None
129037	None	None
129038	None	None
129039	None	None
129040	None	None
129041	None	None
129042	None	None
129043	None	None
129044	None	None
129045	None	None
129046	None	None
129047	None	None
129048	None	None
129049	None	None
129050	None	None
129051	None	None
129052	None	None
129053	None	None
129054	None	None
129055	None	None
129056	None	None
129057	None	None
129058	None	None
129059	None	None
129060	None	None
129061	None	None
129062	None	None
129063	None	None
129064	None	None
129065	None	None
129066	None	None
129067	None	None
129068	None	None
129069	None	None
129070	None	None
129071	None	None
129072	None	None
129073	None	None
129074	None	None
129075	None	None
129076	None	None
129077	None	None
129078	None	None
129079	None	None
129080	None	None
129081	None	None
129082	None	None
129083	None	None
129084	None	None
129085	None	None
129086	None	None
129087	None	None
129088	None	None
129089	None	None
129090	None	None
129091	None	None
129092	None	None
129093	None	None
129094	None	None
129095	None	None
129096	None	None
129097	None	None
129098	None	None
129099	None	None
129100	None	None
129101	None	None
129102	None	None
129103	None	None
129104	None	None
129105	None	None
129106	None	None
129107	None	None
129108	None	None
129109	None	None
129110	None	None
129111	None	None
129112	None	None
129113	None	None
129114	None	None
129115	None	None
129116	None	None
129117	None	None
129118	None	None
129119	None	None
129120	None	None
129121	None	None
129122	None	None
129123	None	None
129124	None	None
129125	None	None
129126	None	None
129127	None	None
129128	None	None
129129	None	None
129130	None	None
129131	None	None
129132	None	None
129133	None	None
129134	None	None
129135	None	None
129136	None	None
129137	None	None
129138	None	None
129139	None	None
129140	None	None
129141	None	None
129142	None	None
129143	None	None
129144	None	None
129145	None	None
129146	None	None
129147	None	None
129148	None	None
129149	None	None
129150	None	None
129151	None	None
129152	None	None
129153	None	None
129154	None	None
129155	None	None
129156	None	None
129157	None	None
129158	None	None
129159	None	None
129160	None	None
129161	None	None
129162	None	None
129163	None	None
129164	None	None
129165	None	None
129166	None	None
129167	None	None
129168	None	None
129169	None	None
129170	None	None
129171	None	None
129172	None	None
129173	None	None
129174	None	None
129175	None	None
129176	None	None
129177	None	None
129178	None	None
129179	None	None
129180	None	None
129181	None	None
129182	None	None
129183	None	None
129184	None	None
129185	None	None
129186	None	None
129187	None	None
129188	None	None
129189	None	None
129190	None	None
129191	None	None
129192	None	None
129193	None	None
129194	None	None
129195	None	None
129196	None	None
129197	None	None
129198	None	None
129199	None	None
129200	None	None
129201	None	None
129202	None	None
129203	None	None
129204	None	None
129205	None	None
129206	None	None
129207	None	None
129208	None	None
129209	None	None
129210	None	None
129211	None	None
129212	None	None
129213	None	None
129214	None	None
129215	None	None
129216	None	None
129217	None	None
129218	None	None
129219	None	None
129220	None	None
129221	None	None
129222	None	None
129223	None	None
129224	None	None
129225	None	None
129226	None	None
129227	None	None
129228	None	None
129229	None	None
129230	None	None
129231	None	None
129232	None	None
129233	None	None
129234	None	None
129235	None	None
129236	None	None
129237	None	None
129238	None	None
129239	None	None
129240	None	None
129241	None	None
129242	None	None
129243	None	None
129244	None	None
129245	None	None
129246	None	None
129247	None	None
129248	None	None
129249	None	None
129250	None	None
129251	None	None
129252	None	None
129253	None	None
129254	None	None
129255	None	None
129256	None	None
129257	None	None
129258	None	None
129259	None	None
129260	None	None
129261	None	None
129262	None	None
129263	None	None
129264	None	None
129265	None	None
129266	None	None
129267	None	None
129268	None	None
129269	None	None
129270	None	None
129271	None	None
129272	None	None
129273	None	None
129274	None	None
129275	None	None
129276	None	None
129277	None	None
129278	None	None
129279	None	None
129280	None	None
129281	None	None
129282	None	None
129283	None	None
129284	None	None
129285	None	None
129286	None	None
129287	We	13.691428212018566
129288	then	16.07436524885132
129289	as	13.358407942033686
129290	workers	14.30804301353875
129291	together	14.571566087812098
129292	with	14.095663887121173
129293	him	16.390308243174367
129294	beseech	57.31633237483723
129295	you	13.140408817739273
129296	also	15.565758019555426
129297	that	8.446135442931203
129298	ye	17.232406128850265
129299	receive	15.255565236683562
129300	not	11.262206478186066
129301	the	23.512854027047954
129302	grace	19.982229716477992
129303	of	15.119125666256073
129304	God	10.9290989752536
129305	in	16.490293122228238
129306	vain	20.66870907286288
129307	For	18.484582759706836
129308	he	13.156904162432692
129309	saith	34.24819286525042
129310	I	14.068869806058268
129311	have	15.567082480662062
129312	heard	13.509761049446697
129313	thee	19.09906521801755
129314	in	13.38185549313244
129315	a	21.644900185020944
129316	time	13.054750505245726
129317	accepted	18.028596428903054
129318	and	15.356953043529181
129319	in	17.406571603873143
129320	the	19.98248897247151
129321	day	12.411361528386706
129322	of	16.490675850335315
129323	salvation	20.693664850928524
129324	have	16.56456690338446
129325	I	14.64142699792609
129326	succoured	36.62874536590046
129327	thee	21.07996550486422
129328	behold	18.084721362337227
129329	now	8.282598958468133
129330	is	12.674005504892659
129331	the	18.88575565751465
129332	accepted	14.568471535335778
129333	time	15.68912141344274
129334	behold	18.874263355348397
129335	now	8.667144204704574
129336	is	12.549691609692427
129337	the	19.00581681307953
129338	day	14.15031801733609
129339	of	18.34155444911866
129340	salvation	20.906800393528066
129341	Giving	21.657672992717302
129342	no	11.770698994851669
129343	offence	18.992834281849046
129344	in	16.71213899106896
129345	any	13.8072522305721
129346	thing	14.67802003607757
129347	that	10.675388858063902
129348	the	16.69362270992672
129349	ministry	16.86234198156297
129350	be	12.792378808246442
129351	not	8.653178174454101
129352	blamed	20.19714890649791
129353	But	14.848837561853108
129354	in	17.280074487381217
129355	all	10.7339039137225
129356	things	10.542746637386854
129357	approving	20.57265479900979
129358	ourselves	18.23163392152214
129359	as	11.700679471127943
129360	the	17.4947458324117
129361	ministers	17.414693804230023
129362	of	18.700433236559498
129363	God	13.376585646019054
129364	in	17.50658978020535
129365	much	10.73845524544178
129366	patience	22.078919078885153
129367	in	18.183473320440704
129368	afflictions	54.9718916472396
129369	in	18.049519123057433
129370	necessities	22.483294735045288
129371	in	18.892509284956013
129372	distresses	39.21712639081324
129373	In	14.237678997906679
129374	stripes	19.358059730302745
129375	in	20.672891057472057
129376	imprisonments	42.188828754658246
129377	in	21.415513281736004
129378	tumults	45.053690603884576
129379	in	19.53424479346064
129380	labours	37.047886629760114
129381	in	19.22355783073623
129382	watchings	37.16274042443827
129383	in	18.230317496784338
129384	fastings	34.673866707698714
129385	By	17.048504501817888
129386	pureness	26.748939502130526
129387	by	16.836597544360565
129388	knowledge	15.963480078886462
129389	by	14.032809896115724
129390	long	14.519608289474176
129391	suffering	16.350088766579812
129392	by	13.15752649978362
129393	kindness	23.216634125360265
129394	by	13.85186605885767
129395	the	17.707738897583443
129396	Holy	12.471359298379294
129397	Ghost	19.75303127344633
129398	by	13.865850092781624
129399	love	15.295638591483343
129400	unfeigned	60.659149907651084
129401	By	16.207923257634505
129402	the	18.981316405718534
129403	word	12.674973905024618
129404	of	21.501719643075837
129405	truth	16.861448513258004
129406	by	12.928474134407006
129407	the	15.331950158385961
129408	power	16.668422996285575
129409	of	17.850621115696015
129410	God	12.412274550989958
129411	by	14.287900324321184
129412	the	16.039579424828332
129413	armour	19.370035571886046
129414	of	17.511017541688684
129415	righteousness	22.227716036758313
129416	on	14.263415363302235
129417	the	18.577393911949304
129418	right	12.860386354634409
129419	hand	15.216643218435278
129420	and	12.002641232063139
129421	on	13.365708291582301
129422	the	16.65552731533352
129423	left	8.321325507549792
129424	By	15.766597113088743
129425	honour	17.65530654414152
129426	and	20.418430691287636
129427	dishonour	37.63104354767799
129428	by	12.055255862410936
129429	evil	11.74164272575238
129430	report	13.07965241517948
129431	and	14.341820339497968
129432	good	11.230210471499346
129433	report	13.80289986837216
129434	as	11.456187226588366
129435	deceivers	36.41298465669415
129436	and	10.610175169067187
129437	yet	11.235793226735773
129438	true	10.253090561288337
129439	As	14.41917881767968
129440	unknown	13.561814383271614
129441	and	12.303808840741741
129442	yet	10.679595374810663
129443	well	13.293523479612983
129444	known	16.951577485007622
129445	as	8.162765048263234
129446	dying	13.30881824767597
129447	and	10.044398244260742
129448	behold	19.01240705498063
129449	we	12.048527624211038
129450	live	15.001911218719423
129451	as	9.882110428743298
129452	chastened	37.44589268020193
129453	and	10.17826104590461
129454	not	9.733520398344803
129455	killed	15.417638844952974
129456	As	15.598769558283289
129457	sorrowful	37.13254274794903
129458	yet	10.939030364886476
129459	alway	37.27791181908478
129460	rejoicing	37.2308071543441
129461	as	10.478459822383787
129462	poor	13.463660166346738
129463	yet	10.42360457604229
129464	making	14.687381926639539
129465	many	11.30102568301179
129466	rich	13.808058846767686
129467	as	11.039669490019921
129468	having	13.458635461945013
129469	nothing	14.93436594228632
129470	and	13.33193175796539
129471	yet	12.731628766060881
129472	None	None
129473	None	None
129474	None	None
129475	None	None
129476	None	None
129477	None	None
129478	None	None
129479	None	None
129480	None	None
129481	None	None
129482	None	None
129483	None	None
129484	None	None
129485	None	None
129486	None	None
129487	None	None
129488	None	None
129489	None	None
129490	None	None
129491	None	None
129492	None	None
129493	None	None
129494	None	None
129495	None	None
129496	None	None
129497	None	None
129498	None	None
129499	None	None
129500	None	None
129501	None	None
129502	None	None
129503	None	None
129504	None	None
129505	None	None
129506	None	None
129507	None	None
129508	None	None
129509	None	None
129510	None	None
129511	None	None
129512	None	None
129513	None	None
129514	None	None
129515	None	None
129516	None	None
129517	None	None
129518	None	None
129519	None	None
129520	None	None
129521	None	None
129522	None	None
129523	None	None
129524	None	None
129525	None	None
129526	None	None
129527	None	None
129528	None	None
129529	None	None
129530	None	None
129531	None	None
129532	None	None
129533	None	None
129534	None	None
129535	None	None
129536	None	None
129537	None	None
129538	None	None
129539	None	None
129540	None	None
129541	None	None
129542	None	None
129543	None	None
129544	None	None
129545	None	None
129546	None	None
129547	None	None
129548	None	None
129549	None	None
129550	None	None
129551	None	None
129552	None	None
129553	None	None
129554	None	None
129555	None	None
129556	None	None
129557	None	None
129558	None	None
129559	None	None
129560	None	None
129561	None	None
129562	None	None
129563	None	None
129564	None	None
129565	None	None
129566	None	None
129567	None	None
129568	None	None
129569	None	None
129570	None	None
129571	None	None
129572	None	None
129573	None	None
129574	None	None
129575	None	None
129576	None	None
129577	None	None
129578	None	None
129579	None	None
129580	None	None
129581	None	None
129582	None	None
129583	None	None
129584	None	None
129585	None	None
129586	None	None
129587	None	None
129588	None	None
129589	None	None
129590	None	None
129591	None	None
129592	None	None
129593	None	None
129594	None	None
129595	None	None
129596	None	None
129597	None	None
129598	None	None
129599	None	None
129600	None	None
129601	None	None
129602	None	None
129603	None	None
129604	None	None
129605	None	None
129606	None	None
129607	None	None
129608	None	None
129609	None	None
129610	None	None
129611	None	None
129612	None	None
129613	None	None
129614	None	None
129615	None	None
129616	None	None
129617	None	None
129618	None	None
129619	None	None
129620	None	None
129621	None	None
129622	None	None
129623	None	None
129624	None	None
129625	None	None
129626	None	None
129627	None	None
129628	None	None
129629	None	None
129630	None	None
129631	None	None
129632	None	None
129633	None	None
129634	None	None
129635	None	None
129636	None	None
129637	None	None
129638	None	None
129639	None	None
129640	None	None
129641	None	None
129642	None	None
129643	None	None
129644	None	None
129645	Having	19.055542968401063
129646	therefore	14.47121028148287
129647	these	15.479042206236441
129648	promises	20.16658358565965
129649	dearly	19.73441885978365
129650	beloved	17.731420165407055
129651	let	17.545049509102387
129652	us	16.900755258702826
129653	cleanse	30.977467592900496
129654	ourselves	20.350438567797017
129655	from	15.314656301087354
129656	all	11.770110516481687
129657	filthiness	52.94164456479058
129658	of	19.187188425706353
129659	the	22.335466019303244
129660	flesh	16.816673563795074
129661	and	20.102746776202554
129662	spirit	14.808367674816068
129663	perfecting	29.72128383229577
129664	holiness	38.09192651318807
129665	in	15.947513373456955
129666	the	22.295613787875524
129667	fear	20.556665622751712
129668	of	17.767176842180934
129669	God	10.581606897091433
129670	Receive	39.58221346473422
129671	us	13.772916745166805
129672	we	10.860336241192378
129673	have	15.637653075808059
129674	wronged	29.95485321990173
129675	no	13.390939763431758
129676	man	14.525970055730273
129677	we	11.273852016169242
129678	have	14.65761262776438
129679	corrupted	18.410825149716132
129680	no	12.703612360631556
129681	man	15.116421481812791
129682	we	11.415342399407901
129683	have	13.875683970102688
129684	defrauded	62.29807585744399
129685	no	16.467877519924244
